trainerID,name,level,type
6433,Vileplume,55,Grass
6434,Golbat,53,Poison
6434,Weezing,54,Poison
6434,Houndoom,55,Dark
6435,Zubat,8,Poison
6435,Koffing,12,Poison
6436,Golbat,28,Poison
6436,Weezing,33,Poison
6437,Zubat,22,Poison
6437,Koffing,22,Poison
6437,Raticate,24,Normal
6438,Koffing,30,Poison
6438,Koffing,30,Poison
6438,Koffing,30,Poison
6438,Koffing,30,Poison
6438,Weezing,32,Poison
6438,Koffing,30,Poison
6439,Arbok,25,Poison
6439,Gloom,25,Grass
6439,Murkrow,27,Dark
6440,Arbok,32,Poison
6440,Vileplume,32,Grass
6440,Murkrow,32,Dark
6441,Houndour,35,Dark
6441,Koffing,35,Poison
6441,Houndoom,38,Dark
6442,Sneasel,50,Dark
6442,Muk,50,Poison
6442,Lickitung,50,Normal
6442,Vileplume,50,Grass
6442,Raticate,50,Normal
6442,Arbok,50,Poison
6443,Vileplume,50,Grass
6443,Arbok,50,Poison
6443,Magcargo,50,Fire
6443,Kabutops,50,Rock
6443,Victreebel,50,Grass
6443,Golbat,50,Poison
6444,Houndoom,50,Dark
6444,Golbat,50,Poison
6444,Persian,50,Normal
6444,Misdreavus,50,Ghost
6444,Victreebel,50,Grass
6444,Wobbuffet,50,Psychic
6445,Houndoom,50,Dark
6445,Octillery,50,Water
6445,Wobbuffet,50,Psychic
6445,Hypno,50,Psychic
6445,Parasect,50,Bug
6445,Tyranitar,50,Rock
6450,Meditite,22,Fighting
6450,Makuhita,22,Fighting
6451,Meditite,30,Fighting
6451,Makuhita,30,Fighting
6452,Medicham,33,Fighting
6452,Hariyama,33,Fighting
6453,Medicham,36,Fighting
6453,Hariyama,36,Fighting
6454,Medicham,39,Fighting
6454,Hariyama,39,Fighting
6455,Hariyama,28,Fighting
6456,Hariyama,31,Fighting
6457,Hariyama,34,Fighting
6458,Hariyama,37,Fighting
6459,Hariyama,40,Fighting
6460,Manectric,33,Electric
6460,Machamp,33,Fighting
6461,Chinchou,33,Water
6461,Hariyama,33,Fighting
6462,Makuhita,30,Fighting
6462,Machoke,30,Fighting
6463,Roselia,33,Grass
6463,Medicham,33,Fighting
6464,Whiscash,33,Water
6464,Meditite,33,Fighting
6465,Swellow,33,Normal
6465,Breloom,33,Grass
6466,Meditite,21,Fighting
6466,Makuhita,21,Fighting
6467,Meditite,30,Fighting
6467,Makuhita,30,Fighting
6468,Medicham,33,Fighting
6468,Hariyama,33,Fighting
6469,Medicham,36,Fighting
6469,Hariyama,36,Fighting
6470,Medicham,39,Fighting
6470,Hariyama,39,Fighting
6471,Hariyama,27,Fighting
6472,Hariyama,33,Fighting
6473,Hariyama,36,Fighting
6474,Hariyama,39,Fighting
6475,Hariyama,42,Fighting
6476,Hitmontop,45,Fighting
6476,Throh,45,Fighting
6477,Meditite,24,Fighting
6477,Hariyama,26,Fighting
6478,Meditite,33,Fighting
6478,Hariyama,35,Fighting
6479,Medicham,40,Fighting
6479,Hariyama,42,Fighting
6480,Riolu,44,Fighting
6480,Medicham,44,Fighting
6480,Hariyama,44,Fighting
6481,Medicham,54,Fighting
6481,Hariyama,55,Fighting
6481,Lucario,56,Fighting
6482,Sawk,47,Fighting
6483,Hariyama,30,Fighting
6484,Hariyama,31,Fighting
6485,Hariyama,43,Fighting
6486,Gurdurr,45,Fighting
6486,Hariyama,45,Fighting
6487,Hawlucha,54,Fighting
6487,Hariyama,55,Fighting
6487,Conkeldurr,56,Fighting
6488,Klefki,37,Steel
6488,Mawile,39,Steel
6489,Azumarill,56,Water
6489,Florges,56,Fairy
6490,Floette,33,Fairy
6490,Slurpuff,35,Fairy
6491,Azumarill,49,Water
6491,Aromatisse,49,Fairy
6492,Dedenne,37,Electric
6492,Aromatisse,39,Fairy
6493,Klefki,52,Steel
6493,Azumarill,52,Water
6494,Spoink,19,Psychic
6494,Mawile,19,Steel
6495,Kirlia,22,Psychic
6496,Jigglypuff,17,Normal
6497,Jigglypuff,35,Normal
6498,Wigglytuff,40,Normal
6499,Wigglytuff,42,Normal
6499,Clefairy,42,Fairy
6500,Wigglytuff,48,Normal
6500,Clefable,48,Fairy
6501,Skitty,21,Normal
6501,Jigglypuff,23,Normal
6502,Lucario,75,Fighting
6502,Togekiss,75,Fairy
6502,Lucario,75,Fighting
6503,Gligar,15,Ground
6503,Drifloon,25,Ghost
6506,Koffing,6,Poison
6506,Koffing,6,Poison
6507,Koffing,32,Poison
6507,Slugma,32,Fire
6508,Charmeleon,17,Fire
6509,Koffing,28,Poison
6509,Flareon,28,Fire
6509,Koffing,28,Poison
6510,Koffing,15,Poison
6510,Growlithe,16,Fire
6510,Koffing,15,Poison
6511,Magmar,29,Fire
6511,Weezing,32,Poison
6511,Magmar,29,Fire
6512,Vulpix,9,Fire
6513,Magmar,11,Fire
6513,Magmar,13,Fire
6514,Koffing,6,Poison
6514,Koffing,6,Poison
6515,Koffing,32,Poison
6515,Slugma,32,Fire
6516,Koffing,28,Poison
6516,Flareon,28,Fire
6516,Koffing,28,Poison
6517,Magmar,29,Fire
6517,Weezing,32,Poison
6517,Magmar,29,Fire
6518,Vulpix,9,Fire
6519,Magmar,11,Fire
6519,Magmar,13,Fire
6520,Koffing,6,Poison
6520,Koffing,6,Poison
6521,Koffing,42,Poison
6521,Magcargo,45,Fire
6522,Koffing,36,Poison
6522,Flareon,39,Fire
6522,Koffing,36,Poison
6523,Koffing,16,Poison
6523,Koffing,16,Poison
6523,Growlithe,17,Fire
6524,Magmar,43,Fire
6524,Camerupt,47,Fire
6524,Weezing,40,Poison
6525,Vulpix,9,Fire
6526,Charmeleon,18,Fire
6527,Magmar,11,Fire
6527,Magmar,16,Fire
6528,Magmar,25,Fire
6528,Magmar,32,Fire
6529,Magmar,34,Fire
6529,Magmar,37,Fire
6530,Magby,26,Fire
6530,Magmar,49,Fire
6530,Magmortar,58,Fire
6531,Rapidash,51,Fire
6531,Magmar,50,Fire
6531,Cubone,53,Ground
6531,Ninetales,51,Fire
6531,Furret,50,Normal
6531,Vileplume,53,Grass
6532,Magmar,55,Fire
6532,Magcargo,50,Fire
6532,Lickitung,50,Normal
6532,Ninetales,55,Fire
6532,Hitmontop,50,Fighting
6532,Bellossom,50,Grass
6533,Magmar,50,Fire
6533,Marowak,51,Ground
6533,Dodrio,54,Normal
6533,Houndoom,50,Dark
6533,Exeggutor,51,Grass
6533,Arcanine,54,Fire
6534,Charizard,53,Fire
6534,Typhlosion,53,Fire
6534,Slowking,51,Water
6534,Blissey,51,Normal
6534,Nidoqueen,51,Poison
6534,Exeggutor,51,Grass
6535,Poliwhirl,28,Water
6536,Goldeen,17,Water
6536,Tentacool,17,Water
6536,Goldeen,17,Water
6537,Tentacool,17,Water
6537,Staryu,17,Water
6537,Shellder,17,Water
6538,Goldeen,22,Water
6538,Poliwag,22,Water
6538,Goldeen,22,Water
6539,Tentacool,24,Water
6539,Goldeen,24,Water
6540,Goldeen,27,Water
6541,Poliwag,21,Water
6541,Shellder,21,Water
6541,Goldeen,21,Water
6541,Horsea,21,Water
6542,Magikarp,24,Water
6542,Magikarp,24,Water
6543,Magikarp,27,Water
6543,Magikarp,27,Water
6543,Magikarp,27,Water
6543,Magikarp,27,Water
6543,Magikarp,27,Water
6543,Magikarp,27,Water
6544,Seaking,28,Water
6544,Goldeen,28,Water
6544,Seaking,28,Water
6544,Seaking,28,Water
6545,Shellder,31,Water
6545,Cloyster,31,Water
6546,Seaking,33,Water
6546,Goldeen,33,Water
6547,Gyarados,27,Water
6548,Tentacruel,34,Water
6549,Gyarados,30,Water
6549,Gyarados,30,Water
6549,Gyarados,30,Water
6550,Qwilfish,18,Water
6551,Qwilfish,23,Water
6552,Goldeen,32,Water
6552,Goldeen,32,Water
6552,Qwilfish,32,Water
6553,Seaking,34,Water
6553,Seaking,34,Water
6553,Qwilfish,37,Water
6554,Remoraid,25,Water
6554,Remoraid,25,Water
6555,Poliwag,8,Water
6555,Poliwag,8,Water
6556,Shellder,25,Water
6556,Octillery,29,Water
6556,Cloyster,29,Water
6556,Remoraid,25,Water
6557,Magikarp,5,Water
6557,Magikarp,5,Water
6557,Magikarp,15,Water
6557,Magikarp,5,Water
6558,Seaking,28,Water
6558,Poliwhirl,31,Water
6558,Seaking,31,Water
6559,Remoraid,32,Water
6559,Remoraid,32,Water
6560,Magikarp,10,Water
6560,Gyarados,10,Water
6560,Magikarp,15,Water
6560,Gyarados,15,Water
6561,Goldeen,10,Water
6562,Goldeen,17,Water
6563,Qwilfish,17,Water
6563,Goldeen,19,Water
6564,Qwilfish,30,Water
6564,Goldeen,32,Water
6565,Qwilfish,35,Water
6565,Seaking,39,Water
6566,Magikarp,22,Water
6566,Magikarp,22,Water
6566,Magikarp,22,Water
6566,Magikarp,22,Water
6567,Qwilfish,30,Water
6567,Qwilfish,30,Water
6567,Seaking,34,Water
6568,Magikarp,25,Water
6568,Magikarp,25,Water
6568,Qwilfish,31,Water
6568,Tentacruel,31,Water
6569,Goldeen,23,Water
6569,Goldeen,23,Water
6569,Seaking,25,Water
6570,Goldeen,29,Water
6570,Goldeen,29,Water
6570,Seaking,32,Water
6571,Seaking,34,Water
6571,Seaking,34,Water
6571,Remoraid,38,Water
6572,Gyarados,27,Water
6573,Tentacruel,34,Water
6574,Gyarados,30,Water
6574,Gyarados,30,Water
6574,Gyarados,30,Water
6575,Remoraid,25,Water
6575,Remoraid,25,Water
6576,Poliwag,8,Water
6576,Poliwag,8,Water
6577,Shellder,25,Water
6577,Octillery,29,Water
6577,Cloyster,29,Water
6577,Remoraid,25,Water
6578,Magikarp,5,Water
6578,Magikarp,5,Water
6578,Magikarp,15,Water
6578,Magikarp,5,Water
6579,Seaking,28,Water
6579,Poliwhirl,31,Water
6579,Seaking,31,Water
6580,Remoraid,32,Water
6580,Remoraid,32,Water
6581,Magikarp,10,Water
6581,Gyarados,10,Water
6581,Magikarp,15,Water
6581,Gyarados,15,Water
6582,Goldeen,10,Water
6583,Goldeen,17,Water
6584,Qwilfish,17,Water
6584,Goldeen,19,Water
6585,Qwilfish,30,Water
6585,Goldeen,32,Water
6586,Qwilfish,35,Water
6586,Seaking,39,Water
6587,Magikarp,22,Water
6587,Magikarp,22,Water
6587,Magikarp,22,Water
6587,Magikarp,22,Water
6588,Qwilfish,30,Water
6588,Qwilfish,30,Water
6588,Seaking,34,Water
6589,Magikarp,25,Water
6589,Magikarp,25,Water
6589,Qwilfish,31,Water
6589,Tentacruel,31,Water
6590,Qwilfish,18,Water
6591,Qwilfish,23,Water
6592,Goldeen,32,Water
6592,Goldeen,32,Water
6592,Qwilfish,32,Water
6593,Seaking,34,Water
6593,Seaking,34,Water
6593,Qwilfish,37,Water
6594,Goldeen,23,Water
6594,Goldeen,23,Water
6594,Seaking,25,Water
6595,Goldeen,29,Water
6595,Goldeen,29,Water
6595,Seaking,32,Water
6596,Seaking,34,Water
6596,Seaking,34,Water
6596,Remoraid,38,Water
6597,Magikarp,5,Water
6597,Tentacool,10,Water
6597,Magikarp,15,Water
6598,Carvanha,26,Water
6598,Carvanha,26,Water
6599,Tentacool,23,Water
6599,Tentacool,24,Water
6599,Wailmer,24,Water
6599,Tentacool,25,Water
6600,Goldeen,16,Water
6600,Goldeen,16,Water
6600,Goldeen,16,Water
6600,Barboach,18,Water
6601,Tentacool,12,Water
6601,Wailmer,15,Water
6601,Tentacool,9,Water
6601,Tentacool,12,Water
6602,Magikarp,11,Water
6602,Tentacool,8,Water
6602,Magikarp,11,Water
6603,Tentacool,24,Water
6603,Gyarados,27,Water
6603,Gyarados,27,Water
6604,Gyarados,29,Water
6604,Tentacool,26,Water
6604,Carvanha,26,Water
6604,Gyarados,29,Water
6605,Gyarados,31,Water
6605,Tentacruel,30,Water
6605,Carvanha,30,Water
6605,Gyarados,31,Water
6606,Gyarados,33,Water
6606,Tentacruel,35,Water
6606,Sharpedo,33,Water
6606,Gyarados,33,Water
6607,Magikarp,30,Water
6607,Tentacool,21,Water
6607,Feebas,27,Water
6607,Carvanha,24,Water
6608,Tentacool,31,Water
6608,Tentacruel,35,Water
6608,Carvanha,33,Water
6609,Magikarp,6,Water
6609,Magikarp,6,Water
6609,Magikarp,6,Water
6610,Wailmer,34,Water
6610,Tentacool,32,Water
6610,Wailmer,30,Water
6610,Sharpedo,32,Water
6611,Tentacool,12,Water
6612,Barboach,20,Water
6613,Magikarp,15,Water
6613,Magikarp,25,Water
6613,Gyarados,35,Water
6613,Magikarp,45,Water
6614,Magikarp,19,Water
6614,Gyarados,20,Water
6614,Gyarados,22,Water
6614,Gyarados,25,Water
6614,Gyarados,29,Water
6614,Gyarados,34,Water
6615,Carvanha,17,Water
6616,Tentacool,30,Water
6616,Tentacool,30,Water
6616,Wailmer,35,Water
6616,Tentacruel,32,Water
6617,Magikarp,5,Water
6617,Tentacool,10,Water
6617,Magikarp,15,Water
6618,Tentacool,25,Water
6618,Carvanha,25,Water
6619,Wailmer,25,Water
6619,Tentacruel,25,Water
6620,Magikarp,29,Water
6620,Tentacool,20,Water
6620,Feebas,26,Water
6620,Carvanha,23,Water
6621,Magikarp,16,Water
6621,Goldeen,17,Water
6621,Barboach,18,Water
6622,Tentacool,11,Water
6622,Wailmer,14,Water
6622,Tentacool,11,Water
6622,Wailmer,14,Water
6623,Magikarp,9,Water
6624,Magikarp,10,Water
6624,Tentacool,7,Water
6624,Magikarp,10,Water
6625,Tentacool,24,Water
6625,Gyarados,27,Water
6625,Gyarados,27,Water
6626,Gyarados,29,Water
6626,Carvanha,26,Water
6626,Tentacool,26,Water
6626,Gyarados,29,Water
6627,Gyarados,31,Water
6627,Carvanha,30,Water
6627,Tentacruel,30,Water
6627,Gyarados,31,Water
6628,Gyarados,33,Water
6628,Sharpedo,33,Water
6628,Gyarados,33,Water
6628,Tentacruel,35,Water
6629,Carvanha,31,Water
6629,Tentacruel,34,Water
6630,Magikarp,5,Water
6630,Magikarp,6,Water
6630,Magikarp,7,Water
6631,Wailmer,30,Water
6631,Tentacool,31,Water
6631,Sharpedo,32,Water
6632,Barboach,19,Water
6633,Tentacool,11,Water
6634,Barboach,19,Water
6635,Magikarp,15,Water
6635,Magikarp,25,Water
6635,Gyarados,35,Water
6636,Magikarp,19,Water
6636,Gyarados,21,Water
6636,Gyarados,23,Water
6636,Gyarados,26,Water
6636,Gyarados,30,Water
6636,Gyarados,35,Water
6637,Tentacool,16,Water
6638,Tentacool,31,Water
6638,Tentacool,31,Water
6638,Wailmer,36,Water
6639,Magikarp,24,Water
6639,Magikarp,24,Water
6640,Tentacool,17,Water
6640,Staryu,17,Water
6640,Shellder,17,Water
6641,Tentacool,24,Water
6641,Goldeen,24,Water
6642,Shellder,31,Water
6642,Cloyster,31,Water
6643,Goldeen,17,Water
6643,Goldeen,17,Water
6643,Tentacool,17,Water
6644,Poliwag,21,Water
6644,Shellder,21,Water
6644,Goldeen,21,Water
6644,Horsea,21,Water
6645,Poliwhirl,28,Water
6645,Cloyster,28,Water
6645,Seaking,28,Water
6645,Seadra,28,Water
6646,Goldeen,27,Water
6647,Seaking,50,Water
6648,Goldeen,22,Water
6648,Poliwag,22,Water
6648,Goldeen,22,Water
6649,Seaking,33,Water
6649,Goldeen,33,Water
6650,Seaking,28,Water
6650,Goldeen,28,Water
6650,Seaking,28,Water
6650,Seaking,28,Water
6651,Goldeen,33,Water
6651,Goldeen,33,Water
6651,Seaking,35,Water
6651,Seaking,35,Water
6651,Seaking,35,Water
6652,Qwilfish,49,Water
6652,Qwilfish,49,Water
6653,Magikarp,27,Water
6653,Magikarp,27,Water
6653,Magikarp,27,Water
6653,Magikarp,27,Water
6653,Magikarp,27,Water
6653,Magikarp,27,Water
6654,Magikarp,47,Water
6654,Magikarp,47,Water
6654,Magikarp,47,Water
6654,Magikarp,47,Water
6654,Magikarp,47,Water
6654,Magikarp,47,Water
6655,Magikarp,40,Water
6655,Gyarados,42,Water
6656,Gyarados,53,Water
6656,Gyarados,53,Water
6657,Magikarp,10,Water
6657,Magikarp,10,Water
6657,Magikarp,10,Water
6657,Magikarp,10,Water
6657,Magikarp,10,Water
6657,Magikarp,10,Water
6658,Magikarp,39,Water
6658,Finneon,42,Water
6658,Feebas,39,Water
6659,Goldeen,19,Water
6659,Barboach,19,Water
6660,Barboach,31,Water
6660,Gyarados,31,Water
6661,Gyarados,41,Water
6661,Gyarados,41,Water
6661,Remoraid,38,Water
6662,Magikarp,28,Water
6662,Finneon,30,Water
6662,Gyarados,32,Water
6663,Goldeen,22,Water
6663,Barboach,24,Water
6663,Gyarados,24,Water
6664,Magikarp,38,Water
6664,Gyarados,42,Water
6664,Remoraid,40,Water
6664,Finneon,40,Water
6665,Goldeen,14,Water
6666,Seaking,31,Water
6667,Seaking,55,Water
6668,Gyarados,21,Water
6669,Magikarp,19,Water
6669,Remoraid,19,Water
6669,Gyarados,22,Water
6670,Magikarp,26,Water
6670,Gyarados,31,Water
6670,Magikarp,26,Water
6670,Magikarp,26,Water
6670,Magikarp,26,Water
6671,Gyarados,29,Water
6671,Gyarados,29,Water
6672,Gyarados,53,Water
6672,Gyarados,53,Water
6673,Barboach,17,Water
6673,Barboach,17,Water
6673,Barboach,18,Water
6673,Shellos,20,Water
6674,Barboach,26,Water
6675,Magikarp,10,Water
6675,Goldeen,13,Water
6675,Magikarp,10,Water
6676,Magikarp,42,Water
6676,Gyarados,45,Water
6677,Gyarados,50,Water
6677,Gyarados,54,Water
6678,Magikarp,8,Water
6678,Magikarp,10,Water
6678,Magikarp,12,Water
6678,Magikarp,12,Water
6678,Magikarp,14,Water
6678,Magikarp,16,Water
6679,Magikarp,43,Water
6679,Finneon,42,Water
6679,Feebas,42,Water
6680,Barboach,33,Water
6680,Gyarados,33,Water
6681,Gyarados,43,Water
6681,Gyarados,43,Water
6681,Remoraid,40,Water
6682,Finneon,30,Water
6682,Finneon,32,Water
6682,Finneon,34,Water
6683,Goldeen,28,Water
6683,Gyarados,31,Water
6683,Seaking,31,Water
6684,Magikarp,41,Water
6684,Gyarados,42,Water
6684,Remoraid,41,Water
6684,Finneon,41,Water
6685,Goldeen,17,Water
6686,Seaking,35,Water
6687,Seaking,54,Water
6688,Goldeen,27,Water
6688,Goldeen,27,Water
6689,Gyarados,29,Water
6690,Remoraid,25,Water
6690,Remoraid,25,Water
6690,Gyarados,28,Water
6691,Remoraid,29,Water
6691,Gyarados,31,Water
6691,Remoraid,29,Water
6691,Remoraid,30,Water
6691,Remoraid,31,Water
6692,Gyarados,33,Water
6692,Gyarados,33,Water
6693,Gyarados,51,Water
6693,Gyarados,51,Water
6693,Octillery,51,Water
6694,Barboach,24,Water
6694,Barboach,25,Water
6694,Barboach,25,Water
6694,Gyarados,26,Water
6695,Whiscash,33,Water
6696,Magikarp,14,Water
6696,Goldeen,16,Water
6696,Magikarp,14,Water
6697,Gyarados,27,Water
6698,Shellder,44,Water
6699,Gyarados,40,Water
6699,Gyarados,37,Water
6699,Gyarados,37,Water
6700,Remoraid,28,Water
6700,Remoraid,28,Water
6701,Lanturn,44,Water
6701,Mantine,40,Water
6702,Poliwag,8,Water
6702,Poliwag,8,Water
6703,Shellder,33,Water
6703,Octillery,37,Water
6703,Cloyster,37,Water
6703,Remoraid,33,Water
6704,Magikarp,5,Water
6704,Magikarp,5,Water
6704,Magikarp,15,Water
6704,Magikarp,5,Water
6705,Goldeen,39,Water
6705,Goldeen,39,Water
6705,Qwilfish,35,Water
6706,Seaking,40,Water
6706,Seaking,43,Water
6706,Qwilfish,38,Water
6707,Seaking,43,Water
6707,Seaking,47,Water
6707,Qwilfish,41,Water
6707,Krabby,39,Water
6708,Seaking,48,Water
6708,Seaking,52,Water
6708,Qwilfish,49,Water
6708,Kingler,51,Water
6709,Magikarp,18,Water
6709,Magikarp,18,Water
6709,Magikarp,18,Water
6710,Magikarp,18,Water
6710,Magikarp,18,Water
6710,Magikarp,18,Water
6710,Magikarp,18,Water
6711,Magikarp,18,Water
6711,Magikarp,18,Water
6711,Magikarp,18,Water
6711,Magikarp,18,Water
6711,Magikarp,18,Water
6712,Magikarp,18,Water
6712,Magikarp,18,Water
6712,Magikarp,18,Water
6712,Magikarp,18,Water
6712,Magikarp,18,Water
6712,Magikarp,18,Water
6713,Seadra,42,Water
6714,Remoraid,36,Water
6714,Octillery,42,Water
6715,Magikarp,10,Water
6715,Magikarp,15,Water
6715,Gyarados,20,Water
6716,Corsola,32,Water
6716,Corsola,34,Water
6716,Corsola,36,Water
6716,Corsola,38,Water
6717,Goldeen,10,Water
6718,Seaking,40,Water
6719,Qwilfish,45,Water
6719,Seaking,42,Water
6720,Qwilfish,53,Water
6720,Seaking,56,Water
6721,Magikarp,22,Water
6721,Magikarp,22,Water
6721,Magikarp,22,Water
6721,Magikarp,22,Water
6722,Qwilfish,30,Water
6722,Qwilfish,30,Water
6722,Seaking,34,Water
6723,Quagsire,43,Water
6723,Qwilfish,38,Water
6723,Tentacruel,38,Water
6724,Qwilfish,19,Water
6725,Qwilfish,33,Water
6726,Goldeen,30,Water
6726,Goldeen,30,Water
6726,Qwilfish,38,Water
6727,Seaking,41,Water
6727,Seaking,50,Water
6727,Qwilfish,53,Water
6728,Goldeen,26,Water
6728,Goldeen,26,Water
6728,Seaking,29,Water
6729,Goldeen,32,Water
6729,Goldeen,32,Water
6729,Seaking,36,Water
6730,Goldeen,32,Water
6730,Seaking,36,Water
6730,Seaking,40,Water
6731,Seaking,42,Water
6731,Seaking,46,Water
6731,Seaking,63,Water
6732,Basculin,16,Water
6732,Basculin,16,Water
6732,Basculin,16,Water
6732,Basculin,16,Water
6733,Basculin,34,Water
6733,Basculin,34,Water
6734,Basculin,34,Water
6734,Stunfisk,34,Ground
6735,Finneon,62,Water
6735,Gorebyss,62,Water
6735,Huntail,62,Water
6735,Lumineon,62,Water
6736,Basculin,18,Water
6736,Basculin,18,Water
6737,Tentacool,63,Water
6737,Tentacruel,63,Water
6737,Qwilfish,63,Water
6738,Basculin,34,Water
6738,Basculin,34,Water
6739,Magikarp,60,Water
6739,Magikarp,60,Water
6739,Magikarp,60,Water
6739,Magikarp,60,Water
6739,Magikarp,60,Water
6739,Magikarp,60,Water
6740,Feebas,63,Water
6740,Remoraid,63,Water
6740,Magikarp,63,Water
6741,Frillish,34,Water
6741,Frillish,34,Water
6742,Barboach,62,Water
6742,Corphish,62,Water
6742,Carvanha,62,Water
6742,Whiscash,62,Water
6743,Krabby,64,Water
6743,Octillery,64,Water
6744,Psyduck,16,Water
6744,Basculin,16,Water
6745,Poliwhirl,60,Water
6745,Whiscash,60,Water
6745,Politoed,60,Water
6746,Slowpoke,61,Water
6746,Goldeen,61,Water
6746,Seaking,61,Water
6747,Krabby,64,Water
6747,Qwilfish,64,Water
6747,Kingler,64,Water
6748,Basculin,39,Water
6748,Staryu,39,Water
6749,Basculin,42,Water
6750,Finneon,59,Water
6750,Gorebyss,59,Water
6750,Huntail,59,Water
6750,Lumineon,59,Water
6751,Corphish,60,Water
6751,Poliwag,60,Water
6751,Stunfisk,60,Ground
6752,Basculin,17,Water
6753,Alomomola,40,Water
6754,Frillish,44,Water
6754,Frillish,44,Water
6754,Frillish,44,Water
6755,Vaporeon,40,Water
6756,Feebas,64,Water
6756,Finneon,64,Water
6756,Lumineon,64,Water
6757,Magikarp,58,Water
6757,Magikarp,58,Water
6757,Magikarp,58,Water
6757,Magikarp,58,Water
6757,Magikarp,58,Water
6757,Magikarp,58,Water
6758,Barboach,60,Water
6758,Whiscash,60,Water
6758,Stunfisk,60,Ground
6759,Staryu,38,Water
6759,Buizel,38,Water
6760,Golduck,40,Water
6761,Clauncher,27,Water
6761,Carvanha,29,Water
6762,Basculin,38,Water
6762,Basculin,38,Water
6763,Magikarp,24,Water
6763,Magikarp,24,Water
6763,Magikarp,24,Water
6763,Magikarp,24,Water
6763,Magikarp,24,Water
6763,Magikarp,24,Water
6764,Whiscash,40,Water
6765,Shellder,20,Water
6765,Staryu,20,Water
6766,Poliwhirl,37,Water
6766,Poliwhirl,39,Water
6767,Tentacool,19,Water
6767,Tentacool,19,Water
6767,Tentacool,19,Water
6768,Magikarp,14,Water
6768,Magikarp,16,Water
6769,Carvanha,26,Water
6769,Gyarados,26,Water
6770,Tentacool,27,Water
6771,Corphish,21,Water
6771,Wailmer,21,Water
6772,Tentacool,14,Water
6772,Wailmer,16,Water
6773,Magikarp,10,Water
6773,Tentacool,12,Water
6774,Magikarp,12,Water
6774,Tentacool,14,Water
6775,Tentacool,26,Water
6775,Gyarados,28,Water
6776,Tentacruel,37,Water
6776,Whiscash,38,Water
6776,Gyarados,39,Water
6777,Tentacruel,46,Water
6777,Octillery,47,Water
6777,Whiscash,47,Water
6777,Gyarados,48,Water
6778,Carvanha,27,Water
6778,Carvanha,27,Water
6778,Feebas,27,Water
6779,Crawdaunt,34,Water
6779,Gyarados,34,Water
6780,Whiscash,36,Water
6781,Lanturn,39,Water
6782,Tentacruel,39,Water
6783,Magikarp,7,Water
6783,Magikarp,7,Water
6783,Magikarp,7,Water
6784,Luvdisc,37,Water
6784,Relicanth,37,Water
6785,Tentacool,13,Water
6786,Gyarados,23,Water
6787,Seadra,39,Water
6788,Wailmer,37,Water
6788,Sharpedo,37,Water
6789,Gyarados,36,Water
6789,Gyarados,36,Water
6789,Gyarados,36,Water
6790,Sharpedo,37,Water
6790,Whiscash,37,Water
6791,Seaking,36,Water
6792,Carvanha,17,Water
6793,Wailmer,37,Water
6793,Seadra,37,Water
6794,Magikarp,16,Water
6794,Magikarp,17,Water
6795,Barboach,16,Water
6795,Goldeen,17,Water
6796,Tentacool,17,Water
6797,Poliwag,17,Water
6798,Feebas,30,Water
6798,Gyarados,31,Water
6799,Chinchou,23,Water
6800,Staryu,23,Water
6800,Gyarados,23,Water
6801,Dragonair,18,Dragon
6801,Slowbro,16,Water
6801,Clefable,16,Fairy
6801,Tentacool,16,Water
6801,Raticate,18,Normal
6801,Golduck,16,Water
6802,Dragonair,20,Dragon
6802,Kangaskhan,15,Normal
6802,Golem,15,Rock
6802,Alakazam,20,Psychic
6802,Machamp,15,Fighting
6802,Starmie,15,Water
6803,Squirtle,50,Water
6803,Poliwag,50,Water
6803,Magikarp,50,Water
